id,url,title,issuer,pub_date,body,attachment_count,attachment_id,attachment_name,attachment_download_times,attachment_url,attachment_file_code,attachment_owner
001037014483,https://jwch.fzu.edu.cn/info/1037/14483.htm,福州大学关于征集“人工智能专题”跨校共享线上课程的通知,【教研教改】,2026-01-08,"各学院、相关部门：
根据福建省高校在线教育联盟工作安排（附件1），现向全校征集一批已完成建设且可共享使用的“人工智能专题”线上课程，现将有关事项通知如下：
一、内容和形式要求
已完成课程线上资源建设、课程内容完整、能提供必需的线上教学及学习支持服务、适合跨校共享的“人工智能专题”课程。
（一）人工智能通识课程，着重培养学生人工智能基础认知、应用能力和伦理意识，开展分层分类的针对性特色教学，构建“通识基础+算法原理+前沿拓展+实践实训+伦理教育”五位一体的模块化课程体系，提升学生人工智能素养和应用能力。
（二）“AI+专业类”课程，以人工智能深度赋能学科专业建设，人工智能知识融入主修专业知识体系，注重联合相关专业、企业共建人工智能领域课程知识图谱、能力图谱，设置一定的“人工智能+”专业实践学时，构建“基础认知+专业融合+实践创新”三级“AI+”优质课程体系，强化学生运用人工智能技术解决真实场景问题能力。
（三）课程要求，申报课程须为已完成建设的线上课程，课程资源（含授课视频、拓展视频、课件、习题库、案例库、资源库、知识库等）完整、系统，能够支持完整的线上教学过程。课程视频资源（教师授课视频）需与学分相匹配，每学分对应的授课视频时长原则上不少于180分钟，开课学校及课程团队须承诺为选课学校提供必要的线上教学支持服务，包括但不限于在线答疑、作业批改、过程性考核、期末考试组织等，确保跨校选课学生的学习质量。
二、材料报送
（一）已上线课程：指已在福课联盟课程库中上线的课程，仅需填写《福建省高校在线教育联盟2026年共享跨校线上课程申报汇总表》，截止时间2026年1月14日17:00时。（汇总表：https://docs.qq.com/sheet/DZVVYWnpGVVNCZ2dC?tab=000001）
（二）未上线新开课程：在填报以上汇总表的基础上，同时需填写《福建省高校在线教育联盟共享课程开课计划书》（附件2）。将计划书（附件2）的WORD版和有签字盖章的PDF版打包，以“姓名+课程名”命名，发送至3424125910@qq.com，截止时间2026年1月14日17:00时。不需提交纸质版。
联系人：张老师，22866898。

附件：
1.关于征集“人工智能专题”跨校共享线上课程的通知（福课联盟[2026]1号）
2.福建省高校在线教育联盟共享课程开课计划书

福州大学教务处
2026年1月8日",2,0017449848580016760850,附件1：福课联盟[2026]1号-关于征集“人工智能专题”跨校共享线上课程的通知.pdf,48,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16760850,16760850,1744984858
001036014466,https://jwch.fzu.edu.cn/info/1036/14466.htm,关于2025-2026学年第一学期《线性代数》和《线性代数与解析几何》课程期末考试安排的通知,【教学运行】,2026-01-06,"各有关学院：
定于1月18日上午进行《线性代数》和《线性代数与解析几何》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

数统学院
教务处
2026年1月6日",1,0017449848580016760390,2501线性代数、线性代数与解析几何期末考-1.18上午.xlsx,199,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16760390,16760390,1744984858
001036014465,https://jwch.fzu.edu.cn/info/1036/14465.htm,关于2025-2026学年第一学期《概率论与数理统计》课程期末考试安排的通知,【教学运行】,2026-01-06,"各有关学院：
定于1月11日下午进行《概率论与数理统计》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

数统学院
教务处
2026年1月6日",1,0017449848580016760389,2501概率论期末考-1.11下午.xlsx,117,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16760389,16760389,1744984858
001036014464,https://jwch.fzu.edu.cn/info/1036/14464.htm,关于2025-2026学年第一学期《大学英语（四）》课程期末考试安排的通知,【教学运行】,2026-01-06,"各有关学院：
定于1月11日上午进行《大学英语（四）》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

外语学院
教务处
2026年1月6日",1,0017449848580016760387,2501英语（四）期末考-1.11上午.xlsx,126,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16760387,16760387,1744984858
001036014463,https://jwch.fzu.edu.cn/info/1036/14463.htm,关于2025-2026学年第二学期本科生学期选课的通知,【教学运行】,2026-01-05,"各学院、全体本科同学：
一、选课对象及范围
本次选课对象为全校本一学生，选课范围为2025-2026学年第二学期各专业开设的所有课程。
所有学生均必须登录系统，进入选课界面确认选课，否则选课记录无效，所有选课记录不会保存（包括只有一个默认选项的课程）。
二、选课时间
第一轮：1月6日～1月8日24:00（投积分方式）
第二轮：1月10日～1月12日24:00（投积分方式）
第三轮：1月14日～1月16日24:00（即选即中方式）
三、积分选课原则
本次选课仍采用投积分、分轮次进行的方式，先预选后由系统统一处理选课结果，第一轮与第二轮选课期间不管先选或者后选所有学生机会一致，均在每轮结束后由系统统一处理，因此不必集中在某天的某个时间段内同时选课（例如最后一天的最后几分钟）。
四、具体方法
1.根据各专业教学计划2025-2026学年第二学期的开课情况，每门课程给予20个积分，必修课积分和选修课积分分开计算，不能合并使用（例如电气专业有7门必修课2门选修课，则该专业学生的选课积分就有必修7×20＝140分、选修2×20＝40分）。
2.选课期间系统列出本学期本专业开设的课程，以及相应课程各时间段各开课班的信息（包含任课教师、上课地点、上课时间、学分、学时等，即一门课程同一个时间段可能会有多个上课班级）。
3.选课要求每位学生对自己的必修课程（公共必修、学科必修、专业必修、实践环节）都必须投下积分进行选择，不得缺选某门必修课，具体投下积分可高可低，但所有投下积分的和不得大于总积分，因此请合理分配总积分（注：对于某门只有一个上课班级的课程，如为必选课则点击“学期选课”后系统将自动选中，且不必为该课程分配积分）。
4.每位学生对所选课程投下的积分必须大于0小于总积分且为整数，通常投下积分越多，选中的概率就越大。
五、系统处理原则
1.由于各专业开课门数不一致，为了更能体现公平，处理过程系统自动将各同学每门课程投下的积分除以该同学的总积分形成积分比。
2.系统的选中处理：根据各课程具体上课班级的投分情况和限选人数，从高积分比往低积分比依次提取名单。对于未达到限选人数的上课班级，系统将形成人数差额，供同学下一轮继续选课，对于超过限选人数的上课班级，系统将依次从高积分比往低积分比抽取名单直至达到限选人数，对于相同积分比但超过限选人数的同学将采取随机抽取的办法。
3.第一轮选课结束后未选满课程的同学，可以参与第二轮的选课。积分算法将根据具体未选上课程总数重新分配总积分，前两轮选课过程和结果处理方法都一致。第二轮还未选满课程的同学可以参加第三轮选课，第三轮选课采用即选即中的方式。
六、选课流程
1.访问福州大学教务处网站（http://jwch.fzu.edu.cn）。
2.在网站“本科教学系统”的用户登陆框中输入账号和密码，点击登陆按钮进入系统。
3.点击【基础信息】下的相关菜单，查看并核对个人信息以及个人培养计划，如有疑义请及时与相关学院学工组或教学办核实，再点击【基础信息】下的【排课查询】菜单，初步了解本专业2025-2026学年第二学期的排课情况（注：此步骤在选课前即可进行）。
4.点击【各类选课】下的【学期选课】菜单，系统将在页面右侧窗口列出本专业2025-2026学年第二学期专业开设的所有课程，学生可以根据各课程具体的排课情况，点击单选按钮并在单选按钮后的文本框中输入拟投下的积分，直到选完所有课程后，再点击窗口最下方的“确定选课”按钮。
5.每轮选课结果公布后，所有学生务必查看各自的选课结果，对照教学计划，如有课程未选上请继续下一轮的选课。第三轮选课结束后务必进入【我的选课】查看核对选课结果，对于未选中的课程，可在补退选时间进行调整。如最终仍未选中课程，则该课程无效。
七、其他
第三轮选课之后每位同学必须打印课表，或将自己的选课结果截屏保存，作为下个学期上课时间安排的依据。",0,,,,,,
001036014451,https://jwch.fzu.edu.cn/info/1036/14451.htm,关于做好期末复习考试及下学期开学等工作的通知,【教学运行】,2026-01-04,"校教〔2025〕47号

各学院，各有关单位:
    本学期已近尾声，现将本学期期末教学工作安排及下学期开学初有关工作的注意事项通知如下:
一、期末考试
1.考试安排
本学期教学安排至2026年1月30日，1月31日至3月1日放寒假。2026年1月24日至1月30日为期末停课考试时间。
各年段停课考试时间内至少应安排二门考试课程，1月29日或30日应排一门考试课程。部分公共课程由教务处统一安排，其他课程的考试时间由各学院自行安排。跨学院合班课程的考试(分类统考)由有关学院协调安排考表。各学院期末考表应在1月16日前报送到教务处。
2. 考试时间
停课考试时间，所有考试时间安排如下：
上午:8:30-10:30 ；下午:2:30-4:30 ；晚上:7:00-9:00
非停课考试周的考试时间以具体公布时间为准。
3.考试组织工作及要求
为严肃考风考纪，考试期间学院应进一步加强规范考试管理，考试组织工作应按福大教〔2019〕37号《福州大学课程考核管理办法》和校教〔2016〕55号《关于加强考试管理和严肃考试纪律的通知》的要求严格执行。各教学楼多媒体教室（公共教学楼、文科楼）已安装标准化考场巡考摄录系统，提供24小时录像及存储服务，学校将定期组织对监控录像进行抽查。
学院要重视加强对监考教师的考场职责培训，强调监考教师的工作规范，明确考场规章制度，尽职尽责履行考场监考要求。同时对学生进行考前思想动员和教育，重申校教〔2015〕32号《福州大学考场规则》，做好学生的诚信教育。
各考室主监考老师应从本科教学系统中打印相关考场学生名单及考场情况报告单，在开考前认真核对考生信息并要求考生在学生名单上签名（签过名的学生名单与试卷一起留档）。对考试过程中有违纪苗头的学生及时警告纠正，对确有违纪作弊行为的学生，应按学校有关规定及时严肃处理，每场考试监考人员应清楚准确填写《福州大学考场情况报告表》（以下简称报告表）一式两份。若有考试违纪或作弊情况，应于考试结束后一个工作日内将一份报告表及相关违纪作弊材料报送至教务处，另一份随试卷装订；若无考试违纪或作弊情况，两份报告表均随试卷装订。
监考教师要严格执行校教〔2015〕32号《福州大学监考人员职责》，若有失职，学院应予批评教育，并按教学事故条例处理，将处理结果报送教务处质量管理科。
3.成绩录入
学生成绩录入时间为2026年1月17日至2月4日。任课教师必须在这个时间段内完成网上成绩录入之全过程，录入应严格按照系统要求操作，以确保准确性。成绩录入提交后，任课教师应从网上将成绩打印一式二份由本人和系或教研室主任签字确认，一份送交开课学院保存，一份由任课教师保存。
4.成绩查询
学生使用个人账号、密码登录本科教务系统，真实客观地对相关课程的任课教师进行教学评价后，方可查询课程成绩。
二、下学期初补考工作
1.补考时间：2026年2月28日至3月8日。
2.补考安排表中的课程必须是本学期有开设的必修课（不含实践性环节课程），参加补考的对象必须是本学期参加修读课程成绩不及格的和申请期末缓考的学生。
3.教务处负责各公共基础课的补考安排（见附表二），其余课程由各学院自行插空安排，请各学院根据实际补考人数，在系统中安排具体考试时间、地点，并将安排表及时公布通知到学生和相关课程所在的院系（教研室），认真做好补考的准备工作。各考室主监考老师应从网上打印相关考场学生名单及考场情况报告单，在开考前认真核对考生信息并要求考生在学生名单上签名。各学院补考安排表应在1月30日前报送到教务处。
4．2026年2月28日至3月13日为补考成绩录入时间，任课教师应于这个时间段内完成网上补考成绩录入之全过程。
三、下学期开学初工作
1.寒假起止时间为2026年1月31日至2026年3月1日。
2. 3月1日为学生注册时间，3月2日正式上课。
学生本人应持学生证到所在学院履行报到手续，不得代办。各学院对逾期注册、迟到、旷课的学生应认真查明原因，严格按学籍管理条例处理，在开学二周内将情况报送教务处。
四、毕业班工作
1.毕业班电子注册图像采集补拍拟于2026年5月14日进行。
2.毕业班学生的毕业答辩工作应在2026年6月5日前完成，毕业班学生的成绩录入与学籍处理的工作务必在2026年6月9日前全部处理完毕。
3.本届毕业生按计划要求各学院在2026年6月15日前将确定毕业以及授予学士学位的学生名单等各类材料和电子注册数据报送教务处，以便及时进行毕业及学位资格的审定和按时发放证书。
以上各项工作安排均应按时完成，按时报送，认真对待，超过期限将不予受理，延期或上报有误，按教学事故条例进行处理。

附:1.表一：2025年秋季学期部分公共基础课期末考试安排
       2.表二：2025年秋季学期公共基础课补考安排
福州大学教务处
2025年12月29日

附表一
2025-2026学年第一学期部分公共基础课期末考试安排
具体考场安排和时间会陆续在网上公布

考试时间
考 试 科 目

随堂考 13-16周
习近平新时代中国特色社会主义思想概论

随堂考 16周
毛泽东思想和中国特色社会主义理论体系概论

随堂考 16周
马克思主义基本原理

随堂考 17-18周
中国近现代史纲要

随堂考 20周
思想道德与法治

随堂考
形势与政策

随堂考
大学生心理健康教育

随堂考
军事理论

随堂考
大学应用写作

12月7日上午
高等数学A（下）（含独立重修班）

12月28日下午
工程制图E

1月10日上午
计算机语言类课程（C语言、Access数据库程序设计、Python）

1月11日上午
大学英语（四）

1月11日下午
概率论与数理统计（含独立重修班）

1月18日上午
线性代数、线性代数与解析几何 （含独立重修班）

1月24日上午
大学英语（一）、大学英语（三）

1月25日上、下午
大学英语（二）

1月27日下午
工程制图C（上）、D、F

1月29日上午
大学物理A（下）、大学物理B（下）

1月30日上午
高等数学A（上）、B（上）（含独立重修班）

1月30日下午
高等数学C（上）、D（含独立重修班）

附表二
2025-2026学年第一学期公共基础课补考安排

课程
时间

大学英语（四）
2月28日上午8:00～10:00

大学英语（二）
2月28日上午10:20～12:20

大学英语（三）
2月28日下午14:00～16:00

大学英语（一）
2月28日下午14:00～16:00

中国近现代史纲要
2月28日下午16:30～18:00

大学物理A（下）、B（下）
3月1日上午8:00～10:00

大学物理A（上）、B（上）
3月1日上午10:20～12:20

工程制图C（上）、D、E、F
3月1日下午14:00～16:00

习近平新时代中国特色社会主义思想概论
3月1日下午16:20～18:00

思想道德与法治
3月4日晚上19:00～20:40

形势与政策
(旗山）3月5日下午14:00～15:00(铜盘）3月5日下午14:00～15:00

大学应用写作
3月5日下午15:20～17:00

军事理论
3月5日下午15:30～16:30

大学生心理健康教育
3月5日晚上19:00～21:00

高等数学A（中）、B（下）
3月7日上午8:00～10:00

计算机语言类课程
3月7日上午10:20～12:20

毛泽东思想和中国特色社会主义理论体系概论
3月7日下午14:00～15:40

马克思主义基本原理
3月7日晚上19:00～20:40

高等数学A（上）、B（上）、C（上）、D
3月8日上午8:00～10:00

高等数学A（下）
3月8日上午10:20～12:20

线性代数与解析几何、线性代数
3月8日下午14:00～16:00

概率论与数理统计
3月8日下午16:20～18:20

具体考场安排见本科教学管理系统",0,,,,,,
001037014447,https://jwch.fzu.edu.cn/info/1037/14447.htm,福州大学关于收集线上课程资源需求的通知（2026）,【教研教改】,2026-01-04,"各学院、相关教学单位：
为深入推进课堂教学创新，广泛开展在线教学资源、智慧教学工具应用，推动信息技术与教育教学深度融合，学校使用爱课程平台建设了一批具有高阶性、创新性、挑战度的线上线下混合式一流课程项目，现为持续推进课程项目建设，拟继续向平台采购优质在线课程资源，用以支持教师开展面向校内学生的线上线下混合式课程建设。
现将相关事项通知如下：
一、符合以下条件的课程主讲教师可以申请购买线上课程资源
1．课程项目已被认定为国家级、省级或校级线上线下混合式一流课程；
2．至少已经完成1个完整的线上线下混合式教学周期；
3．计划于2026年继续开展线上线下混合式教学改革实践；
4．拟使用的线上课程资源是由爱课程平台提供的非本校课程。
二、申请办法
请有课程资源需求的教师于1月28日前点击以下链接填写购课需求：
【腾讯文档】FZU2026年SPOC课程列表（引用校外资源）https://docs.qq.com/sheet/DZWN1eVhxRUtYVVNr?tab=BB08J2
注：使用本校自建的线上课程资源开展线上线下混合式课程建设的教师不需要填写此表，于开课前直接申请开课即可。
联系人：张老师 22866898
福州大学教务处
2026年1月4日",0,,,,,,
001036014442,https://jwch.fzu.edu.cn/info/1036/14442.htm,关于2025-2026学年第一学期计算机语言类课程期末考试安排的通知,【教学运行】,2025-12-31,"各有关学院：
定于1月10日上午进行计算机语言类课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

计数学院
教务处
2025年12月31日",1,0017449848580016760440,2501计算机语言课程期末考-1.10上午.xlsx,64,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16760440,16760440,1744984858
001036014441,https://jwch.fzu.edu.cn/info/1036/14441.htm,关于2025-2026学年第一学期《中国近现代史纲要》课程期末考试安排的通知,【教学运行】,2025-12-31,"各有关学院：
定于17-18周进行《中国近现代史纲要》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

马克思主义学院
教务处
2025年12月31日",1,0017449848580016759636,2501史纲随堂考.xlsx,217,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16759636,16759636,1744984858
001042014433,https://jwch.fzu.edu.cn/info/1042/14433.htm,关于开展2026年拟出版本科教材审核工作的通知,【教材中心】,2025-12-30,"各学院，相关教学单位：
根据教育部《普通高等学校教材管理办法》《福建省普通高等学校教材管理实施细则》和《福州大学教材管理实施细则》文件要求，为进一步规范学校教材编写管理工作，落实教材“凡编必审”相关要求，提高教材建设质量，现组织各学院及相关教学单位对2026年拟出版本科教材进行审核，具体要求和安排如下：
一、审核范围
由我校在职教师担任第一主编，拟于2026年出版的本科教材（包括纸质教材、数字教材和新形态教材等）。
二、审核内容及要求
（一）教材编写人员审核
1.各学院及相关教学单位党组织应依据《福州大学教材管理实施细则》（以下简称《实施细则》）（附件1）第十一条相关规定，对本单位教师参与教材编写（包含主编、参编）的人员进行重点审核，审核内容包括政治立场、师德师风、思想品德、学术功底、学术不端等；
2.教材主编需具有高级专业技术职务。
（二）教材内容审核
1.各学院及相关教学单位教材工作小组应依据《实施细则》第三、十、十七条相关规定，负责对本单位教师为第一主编，学校经费资助出版的教材内容进行审核。多学院或单位联合编写的教材，由第一主编所在单位组织审核；
2.各学院及相关教学单位教材工作小组组织相关学科专业领域专家、一线教师以及校外专家对拟出版教材的政治方向、价值导向、知识内容等方面进行审核。审核专家应具备高级专业技术职务，人数应不少于3人，其中校外专家不少于1人。审核人员需经所在单位党组织审核同意；
3.教材审核坚持凡编必审并实行盲审制度。
三、审核程序
（一）教材编写人员条件审核
1.参与本校教师为第一主编的教材编写任务。由第一主编填写《福州大学本科教材编写人员汇总表》（附件2）（一式二份），并提供全体教材编写人员所在单位党委政治审查意见（本校编写人员填写附件3、校外编写人员填写附件4）。各学院及相关教学单位党组织按照审核要求对本单位教材编写人员进行审核，并报党委教师工作部复核。复核通过后在学院网站公示，公示无异议后方可进行教材编写任务。
2.参与外单位组织的教材编写任务。参编人员应填写《福州大学本科教材编写人员审核表》，由所在单位党组织按照审核要求进行审核并报党委教师工作部复核，复核通过后在学院网站公示，公示无异议后方可进行教材编写任务。
（二）教材内容审核
1.教材第一主编提出申请
第一主编应于教材书稿交付出版社出版前三个月向所在学院或相关教学单位教材工作小组提出审核申请并提供教材书稿。
2.学院组织教材审核
（1）学院或相关教学单位教材工作小组组织教材审核小组（教材审核人员需满足《实施细则》第十九条相关要求）严格按照《实施细则》具体要求对教材内容进行全面审核，严把政治关、学术关，并形成书面审核意见（附件5），得出审核结论（通过/重新送审/不予通过）。
学院或相关教学单位教材审核工作原则上每季度组织一次，且应于每季度第三个月15日前完成。
（2）教材坚持凡编必审，并实行盲审和编审分离制度，同时应遵循回避原则。教材编写人员不得参与教材审核。
3.学校组织复审并得出审核结论。
四、其他要求
1.教材编写实行主编负责制。主编主持编写工作并负责统稿，对教材总体质量负责，参编人员对所编写内容负责；多个主编编写的教材，由第一主编负全责。专家学者个人编写的教材，由编写者对教材质量负全责；
2.拟出版教材第一主编应提交交付出版社出版前的最终书稿，由所在学院或相关教学单位教材工作小组统一组织专家审核。审核结论为“重新送审”和“不予通过”的教材不得出版；
3.各学院及相关教学单位要高度重视教师编写教材的审核工作，遵守有关纪律和程序；
4.各学院及相关教学单位需做好教材审核材料的存档工作，包括教材编写人员汇总表、编写人员审核表、教材审核表以及教材书稿等。
五、材料报送
请各学院及相关教学单位于每季度第三个月15日前完成本单位2026年拟出版教材的审核工作并进行公示，公示结束后提交《福州大学本科教材编写人员汇总表》《编写人员审核表》及《福州大学自编教材内容审核表》一式二份以及书稿一起提交至学校教材委员会本科教材办公室（教务处），另一份留本单位备查。

联系电话：0591-22866893
地 点：行政北楼西210

附件：1.福州大学教材管理实施细则
2.福州大学本科教材编写人员汇总表
3.福州大学本科教材编写人员政治审查表
4.福州大学本科教材校外编写人员政治审查表
5.福州大学自编教材内容审核表

教 务 处
2025年12月31日",5,0017449848580016759535,附件1：福州大学教材管理实施细则.pdf,31,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16759535,16759535,1744984858
001042014433,https://jwch.fzu.edu.cn/info/1042/14433.htm,关于开展2026年拟出版本科教材审核工作的通知,【教材中心】,2025-12-30,"各学院，相关教学单位：
根据教育部《普通高等学校教材管理办法》《福建省普通高等学校教材管理实施细则》和《福州大学教材管理实施细则》文件要求，为进一步规范学校教材编写管理工作，落实教材“凡编必审”相关要求，提高教材建设质量，现组织各学院及相关教学单位对2026年拟出版本科教材进行审核，具体要求和安排如下：
一、审核范围
由我校在职教师担任第一主编，拟于2026年出版的本科教材（包括纸质教材、数字教材和新形态教材等）。
二、审核内容及要求
（一）教材编写人员审核
1.各学院及相关教学单位党组织应依据《福州大学教材管理实施细则》（以下简称《实施细则》）（附件1）第十一条相关规定，对本单位教师参与教材编写（包含主编、参编）的人员进行重点审核，审核内容包括政治立场、师德师风、思想品德、学术功底、学术不端等；
2.教材主编需具有高级专业技术职务。
（二）教材内容审核
1.各学院及相关教学单位教材工作小组应依据《实施细则》第三、十、十七条相关规定，负责对本单位教师为第一主编，学校经费资助出版的教材内容进行审核。多学院或单位联合编写的教材，由第一主编所在单位组织审核；
2.各学院及相关教学单位教材工作小组组织相关学科专业领域专家、一线教师以及校外专家对拟出版教材的政治方向、价值导向、知识内容等方面进行审核。审核专家应具备高级专业技术职务，人数应不少于3人，其中校外专家不少于1人。审核人员需经所在单位党组织审核同意；
3.教材审核坚持凡编必审并实行盲审制度。
三、审核程序
（一）教材编写人员条件审核
1.参与本校教师为第一主编的教材编写任务。由第一主编填写《福州大学本科教材编写人员汇总表》（附件2）（一式二份），并提供全体教材编写人员所在单位党委政治审查意见（本校编写人员填写附件3、校外编写人员填写附件4）。各学院及相关教学单位党组织按照审核要求对本单位教材编写人员进行审核，并报党委教师工作部复核。复核通过后在学院网站公示，公示无异议后方可进行教材编写任务。
2.参与外单位组织的教材编写任务。参编人员应填写《福州大学本科教材编写人员审核表》，由所在单位党组织按照审核要求进行审核并报党委教师工作部复核，复核通过后在学院网站公示，公示无异议后方可进行教材编写任务。
（二）教材内容审核
1.教材第一主编提出申请
第一主编应于教材书稿交付出版社出版前三个月向所在学院或相关教学单位教材工作小组提出审核申请并提供教材书稿。
2.学院组织教材审核
（1）学院或相关教学单位教材工作小组组织教材审核小组（教材审核人员需满足《实施细则》第十九条相关要求）严格按照《实施细则》具体要求对教材内容进行全面审核，严把政治关、学术关，并形成书面审核意见（附件5），得出审核结论（通过/重新送审/不予通过）。
学院或相关教学单位教材审核工作原则上每季度组织一次，且应于每季度第三个月15日前完成。
（2）教材坚持凡编必审，并实行盲审和编审分离制度，同时应遵循回避原则。教材编写人员不得参与教材审核。
3.学校组织复审并得出审核结论。
四、其他要求
1.教材编写实行主编负责制。主编主持编写工作并负责统稿，对教材总体质量负责，参编人员对所编写内容负责；多个主编编写的教材，由第一主编负全责。专家学者个人编写的教材，由编写者对教材质量负全责；
2.拟出版教材第一主编应提交交付出版社出版前的最终书稿，由所在学院或相关教学单位教材工作小组统一组织专家审核。审核结论为“重新送审”和“不予通过”的教材不得出版；
3.各学院及相关教学单位要高度重视教师编写教材的审核工作，遵守有关纪律和程序；
4.各学院及相关教学单位需做好教材审核材料的存档工作，包括教材编写人员汇总表、编写人员审核表、教材审核表以及教材书稿等。
五、材料报送
请各学院及相关教学单位于每季度第三个月15日前完成本单位2026年拟出版教材的审核工作并进行公示，公示结束后提交《福州大学本科教材编写人员汇总表》《编写人员审核表》及《福州大学自编教材内容审核表》一式二份以及书稿一起提交至学校教材委员会本科教材办公室（教务处），另一份留本单位备查。

联系电话：0591-22866893
地 点：行政北楼西210

附件：1.福州大学教材管理实施细则
2.福州大学本科教材编写人员汇总表
3.福州大学本科教材编写人员政治审查表
4.福州大学本科教材校外编写人员政治审查表
5.福州大学自编教材内容审核表

教 务 处
2025年12月31日",5,0017449848580016759536,附件2：福州大学本科教材编写人员汇总表.docx,31,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=16759536,16759536,1744984858
